Position_X,Position_Y,Scale_X,Scale_Y,Offset_X,Offset_Y,HasHitBoxTop,HitBoxTopPosition_X,HitBoxTopPosition_Y,HitBoxTopScale_X,HitBoxTopScale_Y,HasHitBoxBottom,HitBoxBottomPosition_X,HitBoxBottomPosition_Y,HitBoxBottomScale_X,HitBoxBottomScale_Y,HasAttackBox,AttackBoxPosition_X,AttackBoxPosition_Y,AttackBoxScale_X,AttackBoxScale_Y,HasPushBox,PushBoxPosition_X,PushBoxPosition_Y,PushBoxScale_X,PushBoxScale_Y,HasGrabBox,GrabBoxPosition_X,GrabBoxPosition_Y,GrabBoxScale_X,GrabBoxScale_Y,
112,2734,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-197.4,394.8,394.8,0,0,0,0,0,
220,2729,92,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-195.3,386.4,390.6,0,0,0,0,0,
326,2685,83,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-287.7,348.6,575.4,0,0,0,0,0,
9,2847,92,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-287.7,386.4,575.4,0,0,0,0,0,
115,2845,83,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-291.9,348.6,583.8,0,0,0,0,0,
212,2848,78,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-285.6,327.6,571.2,0,0,0,0,0,
304,2852,87,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-277.2,365.4,554.4,0,0,0,0,0,
405,2847,77,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-287.7,323.4,575.4,0,0,0,0,0,
496,2854,94,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-273,394.8,546,0,0,0,0,0,
604,2856,119,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-268.8,499.8,537.6,0,0,0,0,0,
737,2843,112,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-296.1,470.4,592.2,0,0,0,0,0,
863,2879,211,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-194.25,-225.972,497.7,430.056,0,0,0,0,0,
9,3066,207,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-180,-226.753,509.4,428.493,0,0,0,0,0,
230,3066,181,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-126,-222.063,508.2,437.873,0,0,0,0,0,
425,3057,167,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-111.75,-240.182,477.9,477.237,0,0,0,0,0,
606,2998,112,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.25,-280.442,315.9,560.884,0,0,0,0,0,
732,3006,80,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,-270.677,288,541.354,0,0,0,0,0,
9,3189,92,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.75,-257.214,306.9,514.429,0,0,0,0,0,
115,3187,83,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,-262.196,339.6,524.392,0,0,0,0,0,
212,3185,83,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.25,-256.234,344.1,512.469,0,0,0,0,0,
309,3199,91,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,-203.384,373.2,406.768,0,0,0,0,0,
414,3206,92,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.25,-201.191,381.9,402.382,0,0,0,0,0,
520,3215,91,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-210.431,382.2,420.863,0,0,0,0,0,
625,3205,89,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,-207.199,372.3,414.398,0,0,0,0,0,
728,3189,92,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.75,-235.327,330.9,470.655,0,0,0,0,0,
869,3286,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,3343,87,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.25,-191.181,330.9,382.362,0,0,0,0,0,
110,3344,91,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,-186.736,358.2,373.472,0,0,0,0,0,
215,3340,105,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.75,-197.481,427.5,394.962,0,0,0,0,0,
334,3342,105,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.75,-194.063,433.5,388.125,0,0,0,0,0,
453,3344,91,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,-189.081,358.2,378.162,0,0,0,0,0,
558,3343,87,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.5,-187.273,302.4,374.545,0,0,0,0,0,
9,3470,92,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.25,-182.874,288.9,368.875,0,0,0,0,0,
115,3493,91,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.5,-184.602,289.2,369.203,0,0,0,0,0,
220,3497,117,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,-180.892,305.4,355.53,0,0,0,0,0,
351,3497,144,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-52.5,-186.363,301.8,357.093,0,0,0,0,0,
509,3495,141,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.5,-188.218,313.2,357.676,0,0,0,0,0,
664,3497,117,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.75,-174.638,303.9,364.91,0,0,0,0,0,
795,3495,97,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,-183.528,281.4,367.056,0,0,0,0,0,
906,3492,92,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.5,-184.356,323.4,368.713,0,0,0,0,0,
9,3654,89,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.5,-192.791,274.8,385.582,0,0,0,0,0,
112,3675,104,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.25,-184.356,294.3,368.713,0,0,0,0,0,
230,3675,75,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-207.9,315,415.8,0,0,0,0,0,
319,3670,80,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-23.25,-205.8,289.5,411.6,0,0,0,0,0,
413,3651,89,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-28.5,-230.066,277.8,460.133,0,0,0,0,0,
516,3600,71,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-15,-208.971,232.2,417.942,0,0,0,0,0,
601,3607,71,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-15.75,-211.468,245.7,422.936,0,0,0,0,0,
686,3599,93,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.25,-209.508,296.1,419.015,0,0,0,0,0,
793,3613,93,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.6588,-210.741,243.508,419.276,0,0,0,0,0,
900,3612,80,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.68607,-208.428,231.253,434.51,0,0,0,0,0,
994,3670,80,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-25.6296,-201.938,284.741,419.324,0,0,0,0,0,
9,3830,81,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.3012,-187.452,285.598,374.903,0,0,0,0,0,
104,3788,89,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.6152,-179.99,254.566,366.6,0,0,0,0,0,
9,3935,88,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.6298,-194.924,282.682,387.641,0,0,0,0,0,
111,3940,78,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.7585,-194.907,264.083,389.814,0,0,0,0,0,
203,3942,89,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.1869,-191.81,321.426,383.621,0,0,0,0,0,
306,3956,142,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-59.617,-187.238,276.586,374.476,0,0,0,0,0,
462,3956,155,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-92.4898,-184.479,287.727,371.165,0,0,0,0,0,
631,3956,138,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-57.9455,-189.997,283.187,379.993,0,0,0,0,0,
783,3956,134,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-47.9164,-189.445,284.216,381.097,0,0,0,0,0,
931,3942,89,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0871,-189.603,313.626,379.207,0,0,0,0,0,
9,4061,78,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.6443,-187.734,266.311,375.469,0,0,0,0,0,
101,4056,88,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.9582,-191.062,279.339,377.71,0,0,0,0,0,
9,4189,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,4182,118,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
241,4189,93,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
348,4190,93,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
490,4201,94,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
598,4200,103,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
715,4201,94,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
